alarm_id,incident_id,timestamp,device_id,alarm_type,severity,alarm_text,vendor,technology,acknowledged,cleared
ALM001633,INC0242,2026-03-01 11:36:46,DEV0114,power_alarm,major,Power supply issue detected at site,Cisco,IP_MPLS,True,True
ALM001634,INC0242,2026-03-01 11:29:22,DEV0114,device_unreachable,major,Device is not reachable by network management system,Cisco,IP_MPLS,False,True
ALM001635,INC0242,2026-03-01 11:30:34,DEV0109,service_degraded,critical,Service quality degradation detected,Nokia,IP_MPLS,False,False
ALM001636,INC0242,2026-03-01 11:24:26,DEV0111,device_unreachable,critical,Device is not reachable by network management system,Nokia,Fiber,False,True
ALM001637,INC0242,2026-03-01 11:30:58,DEV0114,link_down,critical,Link down detected on uplink interface,Cisco,IP_MPLS,False,False
ALM001638,INC0243,2026-03-01 18:18:34,DEV0051,packet_loss,critical,Packet loss threshold exceeded,Cisco,Fiber,True,False
ALM001639,INC0243,2026-03-01 18:17:57,DEV0054,packet_loss,major,Packet loss threshold exceeded,Cisco,IP_MPLS,False,False
ALM001640,INC0243,2026-03-01 18:10:15,DEV0054,device_unreachable,major,Device is not reachable by network management system,Cisco,IP_MPLS,True,False
ALM001641,INC0243,2026-03-01 18:17:14,DEV0050,packet_loss,major,Packet loss threshold exceeded,Ericsson,Fiber,True,True
ALM001642,INC0243,2026-03-01 18:10:05,DEV0054,packet_loss,critical,Packet loss threshold exceeded,Cisco,IP_MPLS,True,False
ALM001643,INC0243,2026-03-01 18:17:54,DEV0051,service_degraded,critical,Service quality degradation detected,Cisco,Fiber,True,False
ALM001644,INC0243,2026-03-01 18:12:17,DEV0054,packet_loss,critical,Packet loss threshold exceeded,Cisco,IP_MPLS,True,True
ALM001645,INC0243,2026-03-01 18:13:41,DEV0054,service_degraded,major,Service quality degradation detected,Cisco,IP_MPLS,True,False
ALM001646,INC0243,2026-03-01 18:13:53,DEV0050,device_unreachable,critical,Device is not reachable by network management system,Ericsson,Fiber,True,True
ALM001647,INC0244,2026-03-01 05:14:43,DEV0109,packet_loss,minor,Packet loss threshold exceeded,Nokia,IP_MPLS,False,True
ALM001648,INC0244,2026-03-01 05:02:10,DEV0112,packet_loss,major,Packet loss threshold exceeded,Nokia,5G,False,True
ALM001649,INC0244,2026-03-01 05:13:26,DEV0114,cpu_high,minor,CPU utilization exceeded threshold,Cisco,IP_MPLS,False,False
ALM001650,INC0244,2026-03-01 05:03:24,DEV0112,packet_loss,major,Packet loss threshold exceeded,Nokia,5G,True,False
ALM001651,INC0244,2026-03-01 05:16:00,DEV0109,cpu_high,minor,CPU utilization exceeded threshold,Nokia,IP_MPLS,False,True
ALM001652,INC0244,2026-03-01 05:12:21,DEV0112,cpu_high,major,CPU utilization exceeded threshold,Nokia,5G,True,True
ALM001653,INC0244,2026-03-01 05:11:07,DEV0114,memory_high,major,Memory utilization exceeded threshold,Cisco,IP_MPLS,False,True
ALM001654,INC0245,2026-03-01 05:15:37,DEV0009,latency_high,minor,Latency threshold exceeded,Cisco,Fiber,False,False
ALM001655,INC0245,2026-03-01 05:25:11,DEV0012,packet_loss,major,Packet loss threshold exceeded,Nokia,Fiber,True,True
ALM001656,INC0245,2026-03-01 05:27:16,DEV0010,cpu_high,major,CPU utilization exceeded threshold,Nokia,Fiber,True,False
ALM001657,INC0245,2026-03-01 05:13:53,DEV0011,utilization_high,minor,Interface utilization exceeded threshold,Ericsson,IP_MPLS,True,True
ALM001658,INC0246,2026-03-01 16:57:23,DEV0032,cpu_high,major,CPU utilization exceeded threshold,Nokia,IP_MPLS,True,True
ALM001659,INC0246,2026-03-01 16:58:11,DEV0035,service_degraded,major,Service quality degradation detected,Cisco,IP_MPLS,True,True
ALM001660,INC0246,2026-03-01 17:02:36,DEV0032,memory_high,major,Memory utilization exceeded threshold,Nokia,IP_MPLS,True,True
ALM001661,INC0246,2026-03-01 17:03:21,DEV0032,service_degraded,major,Service quality degradation detected,Nokia,IP_MPLS,True,True
ALM001662,INC0246,2026-03-01 17:04:55,DEV0035,packet_loss,major,Packet loss threshold exceeded,Cisco,IP_MPLS,False,False
ALM001663,INC0246,2026-03-01 17:01:39,DEV0032,latency_high,major,Latency threshold exceeded,Nokia,IP_MPLS,True,False
ALM001664,INC0246,2026-03-01 16:54:57,DEV0032,packet_loss,major,Packet loss threshold exceeded,Nokia,IP_MPLS,True,True
ALM001665,INC0247,2026-03-01 15:00:15,DEV0042,service_degraded,critical,Service quality degradation detected,Juniper,IP_MPLS,False,False
ALM001666,INC0247,2026-03-01 15:03:37,DEV0041,power_alarm,major,Power supply issue detected at site,Ericsson,Fiber,False,True
ALM001667,INC0247,2026-03-01 15:11:05,DEV0038,power_alarm,major,Power supply issue detected at site,Nokia,5G,False,True
ALM001668,INC0247,2026-03-01 15:07:00,DEV0038,power_alarm,critical,Power supply issue detected at site,Nokia,5G,False,False
ALM001669,INC0247,2026-03-01 15:04:17,DEV0042,power_alarm,critical,Power supply issue detected at site,Juniper,IP_MPLS,True,False
ALM001670,INC0247,2026-03-01 15:05:40,DEV0041,link_down,critical,Link down detected on uplink interface,Ericsson,Fiber,True,False
ALM001671,INC0247,2026-03-01 15:05:43,DEV0038,link_down,critical,Link down detected on uplink interface,Nokia,5G,True,False
ALM001672,INC0248,2026-03-01 20:14:58,DEV0070,link_down,critical,Link down detected on uplink interface,Juniper,IP_MPLS,True,True
ALM001673,INC0248,2026-03-01 20:23:35,DEV0068,cpu_high,critical,CPU utilization exceeded threshold,Juniper,Fiber,False,True
ALM001674,INC0248,2026-03-01 20:13:20,DEV0069,device_unreachable,critical,Device is not reachable by network management system,Juniper,IP_MPLS,False,False
ALM001675,INC0248,2026-03-01 20:13:35,DEV0070,cpu_high,critical,CPU utilization exceeded threshold,Juniper,IP_MPLS,False,True
ALM001676,INC0248,2026-03-01 20:23:22,DEV0068,device_unreachable,critical,Device is not reachable by network management system,Juniper,Fiber,False,False
ALM001677,INC0248,2026-03-01 20:16:25,DEV0069,link_down,major,Link down detected on uplink interface,Juniper,IP_MPLS,True,False
ALM001678,INC0248,2026-03-01 20:14:54,DEV0070,cpu_high,critical,CPU utilization exceeded threshold,Juniper,IP_MPLS,False,False
ALM001679,INC0249,2026-03-01 15:36:20,DEV0001,service_degraded,major,Service quality degradation detected,Nokia,IP_MPLS,True,True
ALM001680,INC0249,2026-03-01 15:28:07,DEV0003,packet_loss,minor,Packet loss threshold exceeded,Nokia,Fiber,False,True
ALM001681,INC0249,2026-03-01 15:26:11,DEV0003,config_mismatch,minor,Configuration mismatch detected against expected baseline,Nokia,Fiber,True,True
ALM001682,INC0249,2026-03-01 15:27:08,DEV0001,service_degraded,major,Service quality degradation detected,Nokia,IP_MPLS,True,True
ALM001683,INC0249,2026-03-01 15:33:39,DEV0003,service_degraded,major,Service quality degradation detected,Nokia,Fiber,True,False
ALM001684,INC0250,2026-03-01 03:16:18,DEV0102,memory_high,major,Memory utilization exceeded threshold,Nokia,IP_MPLS,True,True
ALM001685,INC0250,2026-03-01 03:14:20,DEV0102,packet_loss,major,Packet loss threshold exceeded,Nokia,IP_MPLS,True,False
ALM001686,INC0250,2026-03-01 03:14:50,DEV0098,memory_high,minor,Memory utilization exceeded threshold,Ericsson,Fiber,True,False
ALM001687,INC0250,2026-03-01 03:10:08,DEV0102,packet_loss,major,Packet loss threshold exceeded,Nokia,IP_MPLS,False,False
ALM001688,INC0250,2026-03-01 03:11:31,DEV0102,cpu_high,minor,CPU utilization exceeded threshold,Nokia,IP_MPLS,False,False
ALM001689,INC0250,2026-03-01 03:04:20,DEV0098,cpu_high,minor,CPU utilization exceeded threshold,Ericsson,Fiber,False,False
ALM001690,INC0250,2026-03-01 03:14:09,DEV0102,service_degraded,minor,Service quality degradation detected,Nokia,IP_MPLS,True,True
ALM001691,INC0251,2026-03-01 22:19:13,DEV0046,cpu_high,minor,CPU utilization exceeded threshold,Cisco,Fiber,False,False
ALM001692,INC0251,2026-03-01 22:15:13,DEV0047,cpu_high,minor,CPU utilization exceeded threshold,Ericsson,IP_MPLS,False,True
ALM001693,INC0251,2026-03-01 22:16:38,DEV0044,cpu_high,major,CPU utilization exceeded threshold,Nokia,5G,True,True
ALM001694,INC0251,2026-03-01 22:22:23,DEV0043,latency_high,minor,Latency threshold exceeded,Cisco,4G,False,False
ALM001695,INC0251,2026-03-01 22:20:33,DEV0043,cpu_high,minor,CPU utilization exceeded threshold,Cisco,4G,False,False
ALM001696,INC0251,2026-03-01 22:14:39,DEV0046,latency_high,minor,Latency threshold exceeded,Cisco,Fiber,True,False
ALM001697,INC0252,2026-03-01 15:35:01,DEV0021,device_unreachable,critical,Device is not reachable by network management system,Huawei,IP_MPLS,False,False
ALM001698,INC0252,2026-03-01 15:32:50,DEV0020,service_degraded,major,Service quality degradation detected,Nokia,5G,False,True
ALM001699,INC0252,2026-03-01 15:34:33,DEV0022,packet_loss,major,Packet loss threshold exceeded,Huawei,IP_MPLS,True,True
ALM001700,INC0252,2026-03-01 15:35:52,DEV0022,packet_loss,critical,Packet loss threshold exceeded,Huawei,IP_MPLS,False,True
ALM001701,INC0252,2026-03-01 15:32:19,DEV0021,device_unreachable,major,Device is not reachable by network management system,Huawei,IP_MPLS,False,True
ALM001702,INC0252,2026-03-01 15:32:16,DEV0021,service_degraded,critical,Service quality degradation detected,Huawei,IP_MPLS,True,True
ALM001703,INC0252,2026-03-01 15:32:59,DEV0020,link_down,critical,Link down detected on uplink interface,Nokia,5G,False,False
ALM001704,INC0252,2026-03-01 15:36:57,DEV0022,link_down,critical,Link down detected on uplink interface,Huawei,IP_MPLS,False,True
ALM001705,INC0252,2026-03-01 15:33:48,DEV0022,packet_loss,major,Packet loss threshold exceeded,Huawei,IP_MPLS,False,False
ALM001706,INC0252,2026-03-01 15:34:50,DEV0021,service_degraded,major,Service quality degradation detected,Huawei,IP_MPLS,True,True
ALM001707,INC0253,2026-03-01 01:24:35,DEV0045,service_degraded,critical,Service quality degradation detected,Juniper,Fiber,True,False
ALM001708,INC0253,2026-03-01 01:22:52,DEV0043,service_degraded,critical,Service quality degradation detected,Cisco,4G,False,True
ALM001709,INC0253,2026-03-01 01:33:12,DEV0043,power_alarm,critical,Power supply issue detected at site,Cisco,4G,False,False
ALM001710,INC0253,2026-03-01 01:22:54,DEV0045,service_degraded,major,Service quality degradation detected,Juniper,Fiber,True,False
ALM001711,INC0253,2026-03-01 01:23:22,DEV0043,device_unreachable,critical,Device is not reachable by network management system,Cisco,4G,False,True
ALM001712,INC0253,2026-03-01 01:29:40,DEV0043,power_alarm,major,Power supply issue detected at site,Cisco,4G,True,True
ALM001713,INC0253,2026-03-01 01:32:47,DEV0045,device_unreachable,critical,Device is not reachable by network management system,Juniper,Fiber,True,True
ALM001714,INC0253,2026-03-01 01:27:31,DEV0043,service_degraded,major,Service quality degradation detected,Cisco,4G,True,True
ALM001715,INC0253,2026-03-01 01:21:27,DEV0043,power_alarm,major,Power supply issue detected at site,Cisco,4G,False,True
ALM001716,INC0253,2026-03-01 01:25:50,DEV0045,service_degraded,critical,Service quality degradation detected,Juniper,Fiber,True,True
ALM001717,INC0254,2026-03-01 05:25:09,DEV0045,cpu_high,major,CPU utilization exceeded threshold,Juniper,Fiber,True,False
ALM001718,INC0254,2026-03-01 05:26:39,DEV0047,latency_high,major,Latency threshold exceeded,Ericsson,IP_MPLS,True,True
ALM001719,INC0254,2026-03-01 05:33:17,DEV0045,cpu_high,minor,CPU utilization exceeded threshold,Juniper,Fiber,False,False
ALM001720,INC0254,2026-03-01 05:31:19,DEV0047,cpu_high,minor,CPU utilization exceeded threshold,Ericsson,IP_MPLS,False,False
ALM001721,INC0254,2026-03-01 05:36:21,DEV0043,packet_loss,minor,Packet loss threshold exceeded,Cisco,4G,False,False
ALM001722,INC0254,2026-03-01 05:39:54,DEV0045,latency_high,minor,Latency threshold exceeded,Juniper,Fiber,False,True
ALM001723,INC0254,2026-03-01 05:39:51,DEV0047,latency_high,minor,Latency threshold exceeded,Ericsson,IP_MPLS,False,True
ALM001724,INC0255,2026-03-01 23:21:56,DEV0075,device_unreachable,major,Device is not reachable by network management system,Ericsson,Fiber,True,False
ALM001725,INC0255,2026-03-01 23:18:47,DEV0075,memory_high,major,Memory utilization exceeded threshold,Ericsson,Fiber,False,True
ALM001726,INC0255,2026-03-01 23:10:17,DEV0073,device_unreachable,major,Device is not reachable by network management system,Juniper,IP_MPLS,False,True
ALM001727,INC0255,2026-03-01 23:13:59,DEV0075,cpu_high,major,CPU utilization exceeded threshold,Ericsson,Fiber,False,False
ALM001728,INC0256,2026-03-01 19:09:18,DEV0069,link_down,major,Link down detected on uplink interface,Juniper,IP_MPLS,False,True
ALM001729,INC0256,2026-03-01 19:12:21,DEV0068,packet_loss,major,Packet loss threshold exceeded,Juniper,Fiber,True,True
ALM001730,INC0256,2026-03-01 19:10:29,DEV0068,link_down,critical,Link down detected on uplink interface,Juniper,Fiber,True,False
ALM001731,INC0256,2026-03-01 19:09:36,DEV0070,packet_loss,critical,Packet loss threshold exceeded,Juniper,IP_MPLS,True,False
ALM001732,INC0256,2026-03-01 19:05:36,DEV0070,device_unreachable,critical,Device is not reachable by network management system,Juniper,IP_MPLS,True,True
ALM001733,INC0256,2026-03-01 19:14:12,DEV0072,link_down,major,Link down detected on uplink interface,Nokia,Fiber,True,True
ALM001734,INC0256,2026-03-01 19:15:04,DEV0069,service_degraded,major,Service quality degradation detected,Juniper,IP_MPLS,False,True
ALM001735,INC0256,2026-03-01 19:13:26,DEV0068,service_degraded,major,Service quality degradation detected,Juniper,Fiber,True,True
ALM001736,INC0256,2026-03-01 19:15:34,DEV0068,packet_loss,critical,Packet loss threshold exceeded,Juniper,Fiber,False,True
ALM001737,INC0256,2026-03-01 19:08:26,DEV0070,link_down,major,Link down detected on uplink interface,Juniper,IP_MPLS,False,False
ALM001738,INC0256,2026-03-01 19:06:25,DEV0070,device_unreachable,critical,Device is not reachable by network management system,Juniper,IP_MPLS,True,False
ALM001739,INC0257,2026-03-01 20:39:48,DEV0057,service_degraded,major,Service quality degradation detected,Juniper,IP_MPLS,True,True
ALM001740,INC0257,2026-03-01 20:36:10,DEV0059,latency_high,minor,Latency threshold exceeded,Cisco,5G,False,False
ALM001741,INC0257,2026-03-01 20:39:18,DEV0056,latency_high,major,Latency threshold exceeded,Cisco,IP_MPLS,True,True
ALM001742,INC0257,2026-03-01 20:39:27,DEV0055,packet_loss,minor,Packet loss threshold exceeded,Cisco,4G,False,True
ALM001743,INC0258,2026-03-01 23:51:49,DEV0111,latency_high,major,Latency threshold exceeded,Nokia,Fiber,False,True
ALM001744,INC0258,2026-03-01 23:55:23,DEV0111,latency_high,minor,Latency threshold exceeded,Nokia,Fiber,True,False
ALM001745,INC0258,2026-03-02 00:01:36,DEV0111,cpu_high,minor,CPU utilization exceeded threshold,Nokia,Fiber,False,True
ALM001746,INC0258,2026-03-01 23:52:29,DEV0112,latency_high,minor,Latency threshold exceeded,Nokia,5G,True,False
ALM001747,INC0258,2026-03-01 23:54:40,DEV0111,memory_high,major,Memory utilization exceeded threshold,Nokia,Fiber,False,True
ALM001748,INC0258,2026-03-02 00:02:01,DEV0111,packet_loss,minor,Packet loss threshold exceeded,Nokia,Fiber,False,True
ALM001749,INC0258,2026-03-02 00:04:07,DEV0111,memory_high,major,Memory utilization exceeded threshold,Nokia,Fiber,True,True
ALM001750,INC0258,2026-03-02 00:04:37,DEV0112,service_degraded,major,Service quality degradation detected,Nokia,5G,False,False
ALM001751,INC0259,2026-03-01 22:06:21,DEV0001,service_degraded,major,Service quality degradation detected,Nokia,IP_MPLS,False,False
ALM001752,INC0259,2026-03-01 22:02:56,DEV0001,packet_loss,minor,Packet loss threshold exceeded,Nokia,IP_MPLS,False,False
ALM001753,INC0259,2026-03-01 22:01:49,DEV0001,config_mismatch,minor,Configuration mismatch detected against expected baseline,Nokia,IP_MPLS,True,False
ALM001754,INC0259,2026-03-01 22:02:31,DEV0001,config_mismatch,major,Configuration mismatch detected against expected baseline,Nokia,IP_MPLS,True,False
ALM001755,INC0259,2026-03-01 22:06:51,DEV0001,packet_loss,major,Packet loss threshold exceeded,Nokia,IP_MPLS,True,False
ALM001756,INC0259,2026-03-01 21:59:28,DEV0001,packet_loss,minor,Packet loss threshold exceeded,Nokia,IP_MPLS,True,True
ALM001757,INC0260,2026-03-01 23:35:23,DEV0109,service_degraded,minor,Service quality degradation detected,Nokia,IP_MPLS,True,True
ALM001758,INC0260,2026-03-01 23:34:35,DEV0114,packet_loss,minor,Packet loss threshold exceeded,Cisco,IP_MPLS,True,True
ALM001759,INC0260,2026-03-01 23:31:05,DEV0111,service_degraded,minor,Service quality degradation detected,Nokia,Fiber,True,True
ALM001760,INC0260,2026-03-01 23:33:07,DEV0111,service_degraded,minor,Service quality degradation detected,Nokia,Fiber,False,True
ALM001761,INC0260,2026-03-01 23:23:34,DEV0109,packet_loss,major,Packet loss threshold exceeded,Nokia,IP_MPLS,True,True
ALM001762,INC0261,2026-03-01 12:33:44,DEV0044,packet_loss,major,Packet loss threshold exceeded,Nokia,5G,True,False
ALM001763,INC0261,2026-03-01 12:36:45,DEV0048,link_down,major,Link down detected on uplink interface,Cisco,Fiber,False,False
ALM001764,INC0261,2026-03-01 12:22:11,DEV0045,packet_loss,major,Packet loss threshold exceeded,Juniper,Fiber,True,True
ALM001765,INC0261,2026-03-01 12:30:20,DEV0045,link_down,critical,Link down detected on uplink interface,Juniper,Fiber,True,True
ALM001766,INC0261,2026-03-01 12:33:50,DEV0045,packet_loss,major,Packet loss threshold exceeded,Juniper,Fiber,True,True
ALM001767,INC0261,2026-03-01 12:33:00,DEV0044,packet_loss,major,Packet loss threshold exceeded,Nokia,5G,False,False
ALM001768,INC0261,2026-03-01 12:27:33,DEV0048,device_unreachable,critical,Device is not reachable by network management system,Cisco,Fiber,True,True
ALM001769,INC0261,2026-03-01 12:28:43,DEV0045,packet_loss,critical,Packet loss threshold exceeded,Juniper,Fiber,False,True
ALM001770,INC0261,2026-03-01 12:33:14,DEV0045,link_down,critical,Link down detected on uplink interface,Juniper,Fiber,True,True
ALM001771,INC0262,2026-03-01 06:46:39,DEV0098,config_mismatch,minor,Configuration mismatch detected against expected baseline,Ericsson,Fiber,False,True
ALM001772,INC0262,2026-03-01 06:42:48,DEV0101,config_mismatch,major,Configuration mismatch detected against expected baseline,Ericsson,IP_MPLS,True,True
ALM001773,INC0262,2026-03-01 06:47:31,DEV0101,config_mismatch,minor,Configuration mismatch detected against expected baseline,Ericsson,IP_MPLS,True,True
ALM001774,INC0262,2026-03-01 06:39:12,DEV0102,config_mismatch,minor,Configuration mismatch detected against expected baseline,Nokia,IP_MPLS,True,False
ALM001775,INC0262,2026-03-01 06:38:07,DEV0098,config_mismatch,major,Configuration mismatch detected against expected baseline,Ericsson,Fiber,True,False
ALM001776,INC0263,2026-03-01 17:28:50,DEV0009,packet_loss,critical,Packet loss threshold exceeded,Cisco,Fiber,False,False
ALM001777,INC0263,2026-03-01 17:30:44,DEV0008,service_degraded,critical,Service quality degradation detected,Juniper,Fiber,True,True
ALM001778,INC0263,2026-03-01 17:22:12,DEV0010,device_unreachable,critical,Device is not reachable by network management system,Nokia,Fiber,True,False
ALM001779,INC0263,2026-03-01 17:29:16,DEV0008,device_unreachable,critical,Device is not reachable by network management system,Juniper,Fiber,True,False
ALM001780,INC0263,2026-03-01 17:31:26,DEV0007,service_degraded,critical,Service quality degradation detected,Juniper,Fiber,False,True
ALM001781,INC0263,2026-03-01 17:25:30,DEV0010,service_degraded,major,Service quality degradation detected,Nokia,Fiber,True,False
ALM001782,INC0263,2026-03-01 17:23:20,DEV0009,packet_loss,critical,Packet loss threshold exceeded,Cisco,Fiber,False,True
ALM001783,INC0263,2026-03-01 17:29:44,DEV0008,device_unreachable,critical,Device is not reachable by network management system,Juniper,Fiber,False,True
ALM001784,INC0263,2026-03-01 17:26:09,DEV0010,service_degraded,critical,Service quality degradation detected,Nokia,Fiber,True,False
ALM001785,INC0263,2026-03-01 17:19:26,DEV0008,packet_loss,major,Packet loss threshold exceeded,Juniper,Fiber,True,True
ALM001786,INC0263,2026-03-01 17:28:04,DEV0007,service_degraded,critical,Service quality degradation detected,Juniper,Fiber,True,False
ALM001787,INC0264,2026-03-01 12:57:11,DEV0031,utilization_high,major,Interface utilization exceeded threshold,Juniper,Microwave,False,False
ALM001788,INC0264,2026-03-01 12:55:40,DEV0036,packet_loss,major,Packet loss threshold exceeded,Nokia,IP_MPLS,True,True
ALM001789,INC0264,2026-03-01 12:57:27,DEV0031,cpu_high,major,CPU utilization exceeded threshold,Juniper,Microwave,True,True
ALM001790,INC0264,2026-03-01 13:01:02,DEV0031,packet_loss,minor,Packet loss threshold exceeded,Juniper,Microwave,False,True
ALM001791,INC0265,2026-03-01 05:49:22,DEV0071,utilization_high,minor,Interface utilization exceeded threshold,Ericsson,IP_MPLS,True,True
ALM001792,INC0265,2026-03-01 05:51:49,DEV0068,packet_loss,minor,Packet loss threshold exceeded,Juniper,Fiber,False,True
ALM001793,INC0265,2026-03-01 05:47:08,DEV0069,utilization_high,minor,Interface utilization exceeded threshold,Juniper,IP_MPLS,True,False
ALM001794,INC0265,2026-03-01 05:50:13,DEV0071,latency_high,major,Latency threshold exceeded,Ericsson,IP_MPLS,True,True
ALM001795,INC0265,2026-03-01 05:39:54,DEV0071,cpu_high,minor,CPU utilization exceeded threshold,Ericsson,IP_MPLS,False,True
ALM001796,INC0265,2026-03-01 05:42:07,DEV0068,cpu_high,minor,CPU utilization exceeded threshold,Juniper,Fiber,False,False
ALM001797,INC0266,2026-03-01 08:10:42,DEV0032,latency_high,minor,Latency threshold exceeded,Nokia,IP_MPLS,False,True
ALM001798,INC0266,2026-03-01 08:11:12,DEV0035,memory_high,major,Memory utilization exceeded threshold,Cisco,IP_MPLS,False,False
ALM001799,INC0266,2026-03-01 08:07:18,DEV0032,service_degraded,major,Service quality degradation detected,Nokia,IP_MPLS,True,True
ALM001800,INC0266,2026-03-01 08:07:26,DEV0032,cpu_high,major,CPU utilization exceeded threshold,Nokia,IP_MPLS,False,False
ALM001801,INC0266,2026-03-01 08:17:33,DEV0035,service_degraded,minor,Service quality degradation detected,Cisco,IP_MPLS,True,False
ALM001802,INC0266,2026-03-01 08:12:55,DEV0032,packet_loss,major,Packet loss threshold exceeded,Nokia,IP_MPLS,True,True
ALM001803,INC0266,2026-03-01 08:17:59,DEV0032,service_degraded,minor,Service quality degradation detected,Nokia,IP_MPLS,False,True
ALM001804,INC0267,2026-03-01 16:02:52,DEV0096,device_unreachable,major,Device is not reachable by network management system,Ericsson,4G,True,True
ALM001805,INC0267,2026-03-01 16:14:19,DEV0093,device_unreachable,major,Device is not reachable by network management system,Huawei,Microwave,True,False
ALM001806,INC0267,2026-03-01 16:08:27,DEV0093,device_unreachable,major,Device is not reachable by network management system,Huawei,Microwave,False,True
ALM001807,INC0267,2026-03-01 16:05:46,DEV0094,cpu_high,critical,CPU utilization exceeded threshold,Huawei,IP_MPLS,True,True
ALM001808,INC0267,2026-03-01 16:08:14,DEV0091,cpu_high,major,CPU utilization exceeded threshold,Ericsson,4G,False,False
ALM001809,INC0267,2026-03-01 16:12:35,DEV0094,link_down,critical,Link down detected on uplink interface,Huawei,IP_MPLS,False,True
ALM001810,INC0267,2026-03-01 16:07:54,DEV0096,cpu_high,critical,CPU utilization exceeded threshold,Ericsson,4G,False,True
ALM001811,INC0267,2026-03-01 16:10:30,DEV0093,cpu_high,critical,CPU utilization exceeded threshold,Huawei,Microwave,False,False
ALM001812,INC0268,2026-03-01 15:45:05,DEV0021,latency_high,major,Latency threshold exceeded,Huawei,IP_MPLS,False,True
ALM001813,INC0268,2026-03-01 15:45:09,DEV0019,packet_loss,minor,Packet loss threshold exceeded,Ericsson,5G,True,False
ALM001814,INC0268,2026-03-01 15:46:26,DEV0023,packet_loss,major,Packet loss threshold exceeded,Juniper,IP_MPLS,True,False
ALM001815,INC0268,2026-03-01 15:45:07,DEV0022,config_mismatch,minor,Configuration mismatch detected against expected baseline,Huawei,IP_MPLS,True,False
ALM001816,INC0268,2026-03-01 15:51:44,DEV0024,service_degraded,minor,Service quality degradation detected,Huawei,Fiber,False,False
ALM001817,INC0268,2026-03-01 15:48:06,DEV0020,latency_high,minor,Latency threshold exceeded,Nokia,5G,False,True
ALM001818,INC0269,2026-03-01 05:33:23,DEV0104,packet_loss,major,Packet loss threshold exceeded,Cisco,IP_MPLS,False,False
ALM001819,INC0269,2026-03-01 05:45:51,DEV0105,config_mismatch,minor,Configuration mismatch detected against expected baseline,Huawei,Fiber,True,True
ALM001820,INC0269,2026-03-01 05:31:41,DEV0106,service_degraded,minor,Service quality degradation detected,Huawei,IP_MPLS,True,False
ALM001821,INC0269,2026-03-01 05:31:32,DEV0104,packet_loss,minor,Packet loss threshold exceeded,Cisco,IP_MPLS,True,True
ALM001822,INC0269,2026-03-01 05:33:01,DEV0105,packet_loss,minor,Packet loss threshold exceeded,Huawei,Fiber,False,False
ALM001823,INC0269,2026-03-01 05:36:32,DEV0106,packet_loss,major,Packet loss threshold exceeded,Huawei,IP_MPLS,False,False
ALM001824,INC0269,2026-03-01 05:32:50,DEV0104,service_degraded,major,Service quality degradation detected,Cisco,IP_MPLS,True,True
ALM001825,INC0270,2026-03-01 01:59:05,DEV0062,cpu_high,critical,CPU utilization exceeded threshold,Huawei,5G,True,True
ALM001826,INC0270,2026-03-01 01:56:11,DEV0062,cpu_high,major,CPU utilization exceeded threshold,Huawei,5G,True,False
ALM001827,INC0270,2026-03-01 01:50:48,DEV0062,memory_high,major,Memory utilization exceeded threshold,Huawei,5G,False,True
ALM001828,INC0270,2026-03-01 01:56:32,DEV0062,memory_high,critical,Memory utilization exceeded threshold,Huawei,5G,True,True
ALM001829,INC0270,2026-03-01 01:59:05,DEV0062,link_down,major,Link down detected on uplink interface,Huawei,5G,True,False
ALM001830,INC0271,2026-03-01 17:39:23,DEV0058,device_unreachable,major,Device is not reachable by network management system,Nokia,IP_MPLS,False,True
ALM001831,INC0271,2026-03-01 17:50:35,DEV0060,device_unreachable,critical,Device is not reachable by network management system,Cisco,IP_MPLS,True,True
ALM001832,INC0271,2026-03-01 17:42:50,DEV0060,link_down,critical,Link down detected on uplink interface,Cisco,IP_MPLS,True,False
ALM001833,INC0271,2026-03-01 17:43:16,DEV0056,device_unreachable,critical,Device is not reachable by network management system,Cisco,IP_MPLS,True,True
ALM001834,INC0271,2026-03-01 17:42:29,DEV0058,link_down,critical,Link down detected on uplink interface,Nokia,IP_MPLS,False,False
ALM001835,INC0271,2026-03-01 17:41:44,DEV0060,device_unreachable,critical,Device is not reachable by network management system,Cisco,IP_MPLS,False,False
ALM001836,INC0271,2026-03-01 17:46:59,DEV0060,link_down,major,Link down detected on uplink interface,Cisco,IP_MPLS,True,False
ALM001837,INC0271,2026-03-01 17:42:12,DEV0056,link_down,major,Link down detected on uplink interface,Cisco,IP_MPLS,False,False
ALM001838,INC0271,2026-03-01 17:41:27,DEV0058,packet_loss,critical,Packet loss threshold exceeded,Nokia,IP_MPLS,True,True
ALM001839,INC0271,2026-03-01 17:36:53,DEV0060,link_down,critical,Link down detected on uplink interface,Cisco,IP_MPLS,False,True
ALM001840,INC0271,2026-03-01 17:40:46,DEV0060,service_degraded,major,Service quality degradation detected,Cisco,IP_MPLS,True,False
ALM001841,INC0272,2026-03-01 09:24:12,DEV0043,service_degraded,major,Service quality degradation detected,Cisco,4G,False,False
ALM001842,INC0272,2026-03-01 09:29:25,DEV0043,power_alarm,critical,Power supply issue detected at site,Cisco,4G,True,True
ALM001843,INC0272,2026-03-01 09:30:39,DEV0044,service_degraded,major,Service quality degradation detected,Nokia,5G,False,False
